"Country","Year","Sugar Consumption","Body Mass Index","GDP Per Capita","Calories Per Day","Region","Digraph","GDP.sqrt"
"Philippines","1989",71.23,21.72042,986.617582431234,2211.89,"East Asia & Pacific","PH",31.4104693124957
"Philippines","1990",73.97,21.78691,991.400334991006,2254.38,"East Asia & Pacific","PH",31.486510365409
"Philippines","1991",71.23,21.84904,961.968843083307,2208.98,"East Asia & Pacific","PH",31.015622564819
"Philippines","1992",73.97,21.91127,942.640517527056,2239.54,"East Asia & Pacific","PH",30.7024513276555
"Philippines","1993",76.71,21.97304,940.557040994875,2200.58,"East Asia & Pacific","PH",30.6685024250431
"Philippines","1994",79.45,22.04148,959.649089776426,2275.49,"East Asia & Pacific","PH",30.9782034626998
"Philippines","1995",76.71,22.10968,982.031555095025,2288.44,"East Asia & Pacific","PH",31.3373827097131
"Philippines","1996",84.93,22.18426,1016.31184211249,2389.95,"East Asia & Pacific","PH",31.879646204318
"Philippines","1997",76.71,22.25555,1045.45888823441,2353.67,"East Asia & Pacific","PH",32.3335566901387
"Philippines","1998",76.71,22.30886,1016.77529837146,2304.05,"East Asia & Pacific","PH",31.8869142183978
"Philippines","1999",79.45,22.36491,1025.55150516765,2370.52,"East Asia & Pacific","PH",32.0242330925762
"Philippines","2000",76.71,22.4219,1048.07051304762,2406.92,"East Asia & Pacific","PH",32.3739171718163
"Philippines","2001",76.71,22.46598,1055.80744124741,2395.43,"East Asia & Pacific","PH",32.4931906904725
"Philippines","2002",76.71,22.51297,1071.69009455257,2403.49,"East Asia & Pacific","PH",32.7366781233614
"Philippines","2003",76.71,22.56001,1102.21597120418,2393.32,"East Asia & Pacific","PH",33.1996381185726
"Poland","1990",131.51,25.37587,3100.70685040003,3345.6,"Europe & Central Asia","PL",55.6839909704758
"Poland","1991",104.11,25.39355,2872.96641230614,3285.74,"Europe & Central Asia","PL",53.6000598162552
"Poland","1992",106.85,25.42163,2936.20229532305,3356.83,"Europe & Central Asia","PL",54.1867354185787
"Poland","1993",123.29,25.45525,3038.22601087368,3418.78,"Europe & Central Asia","PL",55.1201053234995
"Poland","1994",115.07,25.48839,3192.29006194554,3290.07,"Europe & Central Asia","PL",56.5003545293792
"Poland","1995",112.33,25.53633,3409.58282725562,3306.12,"Europe & Central Asia","PL",58.3916331956524
"Poland","1996",115.07,25.59576,3619.54927281296,3324.49,"Europe & Central Asia","PL",60.1626900396995
"Poland","1997",117.81,25.66453,3873.50444143088,3302.67,"Europe & Central Asia","PL",62.2374842151487
"Poland","1998",117.81,25.74525,4065.01461688671,3363.43,"Europe & Central Asia","PL",63.7574671461054
"Poland","1999",117.81,25.8335,4249.27674444316,3371.48,"Europe & Central Asia","PL",65.1864766991065
"Poland","2000",123.29,25.9254,4454.0802196319,3409.12,"Europe & Central Asia","PL",66.7388958526578
"Poland","2001",123.29,26.0165,4532.00606045885,3410.18,"Europe & Central Asia","PL",67.3201757310455
"Poland","2002",123.29,26.10348,4599.55550298169,3421.6,"Europe & Central Asia","PL",67.8200228765937
"Poland","2003",123.29,26.18799,4780.65314857269,3383.53,"Europe & Central Asia","PL",69.1422674532206
"Portugal","1980",73.97,25.04993,6511.36704763259,2785.45,"Europe & Central Asia","PT",80.6930421265216
"Portugal","1981",73.97,25.04398,6559.60335116569,2788.89,"Europe & Central Asia","PT",80.9913782520441
"Portugal","1982",73.97,25.04309,6658.84316991923,2819.58,"Europe & Central Asia","PT",81.6017350913523
"Portugal","1983",68.49,25.04187,6616.54605620009,2823.54,"Europe & Central Asia","PT",81.3421542387469
"Portugal","1984",65.75,25.03374,6467.23849587984,2860.36,"Europe & Central Asia","PT",80.4191425960252
"Portugal","1985",68.49,25.03827,6630.64011083785,2991.98,"Europe & Central Asia","PT",81.4287425350401
"Portugal","1986",73.97,25.05478,6898.9342834882,3137.78,"Europe & Central Asia","PT",83.0598235218941
"Portugal","1987",73.97,25.09686,7341.16029468201,3285.97,"Europe & Central Asia","PT",85.6805712789195
"Portugal","1988",76.71,25.14198,7899.15478440679,3294.78,"Europe & Central Asia","PT",88.8771893367853
"Portugal","1989",82.19,25.20641,8420.18863912266,3323.43,"Europe & Central Asia","PT",91.7615858577142
"Portugal","1990",82.19,25.28416,8771.92761991623,3373.45,"Europe & Central Asia","PT",93.6585693885841
"Portugal","1991",82.19,25.36382,9169.19271576065,3412.78,"Europe & Central Asia","PT",95.7559017280953
"Portugal","1992",84.93,25.44172,9267.15978075238,3408.7,"Europe & Central Asia","PT",96.2660884255322
"Portugal","1993",87.67,25.52125,9066.31349393612,3469.04,"Europe & Central Asia","PT",95.2171911680665
"Portugal","1994",87.67,25.59756,9134.1252853916,3507.11,"Europe & Central Asia","PT",95.5726178640703
"Portugal","1995",87.67,25.6778,9500.34883651908,3482.4,"Europe & Central Asia","PT",97.4697329252475
"Portugal","1996",87.67,25.75557,9823.83426222354,3542.1,"Europe & Central Asia","PT",99.1152574643457
"Portugal","1997",87.67,25.82777,10222.9614778812,3430.75,"Europe & Central Asia","PT",101.108661735191
"Portugal","1998",87.67,25.90605,10707.7475811574,3547.88,"Europe & Central Asia","PT",103.478246898357
"Portugal","1999",93.15,25.99047,11097.1553743344,3596.67,"Europe & Central Asia","PT",105.34303666752
"Portugal","2000",93.15,26.07041,11470.8979211038,3586.25,"Europe & Central Asia","PT",107.102277852078
"Portugal","2001",93.15,26.1495,11621.1151922613,3571.64,"Europe & Central Asia","PT",107.801276394398
"Portugal","2002",90.41,26.23559,11624.7681200274,3567.8,"Europe & Central Asia","PT",107.818217941252
"Portugal","2003",93.15,26.31265,11438.6793621282,3556.84,"Europe & Central Asia","PT",106.95176184677
"Romania","1980",84.93,24.67017,1840.84260361571,3184.67,"Europe & Central Asia","RO",42.9050417039269
"Romania","1981",73.97,24.6933,1840.66215291398,3163.97,"Europe & Central Asia","RO",42.902938744496
"Romania","1982",73.97,24.72487,1905.77767703502,2995.78,"Europe & Central Asia","RO",43.6552136294741
"Romania","1983",76.71,24.75422,2015.45960674783,3022.19,"Europe & Central Asia","RO",44.893870480811
"Romania","1984",79.45,24.78878,2128.04562157116,3097.43,"Europe & Central Asia","RO",46.1307448625227
"Romania","1985",76.71,24.81455,2116.63888926709,3052.87,"Europe & Central Asia","RO",46.0069439244457
"Romania","1986",68.49,24.82589,2157.60871042048,2959.84,"Europe & Central Asia","RO",46.4500668505491
"Romania","1987",65.75,24.82688,2166.34191837058,2921.13,"Europe & Central Asia","RO",46.5439783255641
"Romania","1988",68.49,24.82019,2145.41074337003,2938.12,"Europe & Central Asia","RO",46.3185788142299
"Romania","1989",68.49,24.80314,2011.92649359172,2938.28,"Europe & Central Asia","RO",44.8545036043397
"Romania","1990",68.49,24.78799,1895.95336422609,3149.25,"Europe & Central Asia","RO",43.5425465978517
"Romania","1991",68.49,24.75188,1665.78318988294,2944.97,"Europe & Central Asia","RO",40.8140072754801
"Romania","1992",73.97,24.70036,1532.3025519986,2861.31,"Europe & Central Asia","RO",39.1446363119981
"Romania","1993",71.23,24.6656,1557.57934458622,3031.97,"Europe & Central Asia","RO",39.4661797566755
"Romania","1994",73.97,24.63574,1621.77473583375,2965.67,"Europe & Central Asia","RO",40.2712643932836
"Romania","1995",68.49,24.6279,1741.41190940811,3065.07,"Europe & Central Asia","RO",41.7302277660704
"Romania","1996",73.97,24.63848,1816.44959923712,3092.82,"Europe & Central Asia","RO",42.6198263632915
"Romania","1997",57.53,24.63866,1710.51322858252,3082.03,"Europe & Central Asia","RO",41.3583513765058
"Romania","1998",60.27,24.64353,1631.97006942875,3099.49,"Europe & Central Asia","RO",40.39764930573
"Romania","1999",60.27,24.65689,1614.91945286572,3114.37,"Europe & Central Asia","RO",40.1860604297774
"Romania","2000",68.49,24.68514,1650.96842103453,3177.61,"Europe & Central Asia","RO",40.632110713505
"Romania","2001",71.23,24.73358,1769.5956375347,3276.03,"Europe & Central Asia","RO",42.0665619885284
"Romania","2002",68.49,24.79496,1887.89573314757,3364.86,"Europe & Central Asia","RO",43.4499221305122
"Romania","2003",71.23,24.87472,1991.64903697385,3424.53,"Europe & Central Asia","RO",44.6278952783329
"Russia","1992",90.41,24.98536,2106.22376150602,2925.99,"Europe & Central Asia","RU",45.8936135154557
"Russia","1993",95.89,24.98602,1925.83380882512,3031.64,"Europe & Central Asia","RU",43.884323041664
"Russia","1994",95.89,24.97425,1685.84978158473,2928.34,"Europe & Central Asia","RU",41.0591010810603
"Russia","1995",98.63,24.96507,1618.12327451543,2919.26,"Europe & Central Asia","RU",40.2259030292103
"Russia","1996",101.37,24.95205,1564.11526820697,2827.27,"Europe & Central Asia","RU",39.548897180667
"Russia","1997",101.37,24.95279,1590.69649953949,2877.82,"Europe & Central Asia","RU",39.8835366979847
"Russia","1998",106.85,24.95298,1510.54269558167,2860.17,"Europe & Central Asia","RU",38.8657007602033
"Russia","1999",109.59,24.97309,1613.69863077664,2907.71,"Europe & Central Asia","RU",40.1708679365612
"Russia","2000",112.33,25.0172,1775.14129079602,2884.03,"Europe & Central Asia","RU",42.1324256457662
"Russia","2001",117.81,25.08625,1870.04862444851,2997.86,"Europe & Central Asia","RU",43.2440588341163
"Russia","2002",120.55,25.17367,1967.5186024261,3047.37,"Europe & Central Asia","RU",44.3567199241118
"Russia","2003",120.55,25.28208,2121.28903276591,3107.68,"Europe & Central Asia","RU",46.0574536070538
"Rwanda","1980",2.74,21.61922,263.69743250274,2248.35,"Sub-Saharan Africa","RW",16.2387632688804
"Rwanda","1981",2.74,21.6614,269.488212804659,2233.99,"Sub-Saharan Africa","RW",16.4160961499578
"Rwanda","1982",2.74,21.71239,266.420098174382,2258.26,"Sub-Saharan Africa","RW",16.3223802851907
"Rwanda","1983",2.74,21.76031,274.060556662232,2245.55,"Sub-Saharan Africa","RW",16.554774437069
"Rwanda","1984",5.48,21.78135,253.917100600614,2152.58,"Sub-Saharan Africa","RW",15.934776452797
"Rwanda","1985",2.74,21.81261,255.434192353353,2225.95,"Sub-Saharan Africa","RW",15.9823087303854
"Rwanda","1986",2.74,21.82631,257.74220317586,2090.97,"Sub-Saharan Africa","RW",16.0543515339568
"Rwanda","1987",2.74,21.83247,245.48029203693,2012.67,"Sub-Saharan Africa","RW",15.6678106969969
"Rwanda","1988",5.48,21.8256,245.927973090168,1870.27,"Sub-Saharan Africa","RW",15.6820908392398
"Rwanda","1989",5.48,21.84076,240.135577139307,1888.19,"Sub-Saharan Africa","RW",15.4963085003915
"Rwanda","1990",2.74,21.81502,234.87946248339,1709.1,"Sub-Saharan Africa","RW",15.3257777121877
"Rwanda","1991",2.74,21.79399,236.916277223967,1922.31,"Sub-Saharan Africa","RW",15.3920848887981
"Rwanda","1992",2.74,21.79264,267.097860614356,1864.88,"Sub-Saharan Africa","RW",16.3431288502036
"Rwanda","1993",5.48,21.78895,264.643565981844,1996.57,"Sub-Saharan Africa","RW",16.2678691284951
"Rwanda","1994",2.74,21.71451,139.500977671648,1867.24,"Sub-Saharan Africa","RW",11.8110531990864
"Rwanda","1995",2.74,21.71504,191.283822267863,1800.77,"Sub-Saharan Africa","RW",13.8305394785548
"Rwanda","1996",5.48,21.71962,206.983051842833,1717.34,"Sub-Saharan Africa","RW",14.3869055687049
"Rwanda","1997",8.22,21.73684,217.168742009505,1682.78,"Sub-Saharan Africa","RW",14.7366462266523
"Rwanda","1998",8.22,21.77367,214.401398949035,1710.81,"Sub-Saharan Africa","RW",14.6424519445698
"Rwanda","1999",5.48,21.82058,211.226037987126,1733.1,"Sub-Saharan Africa","RW",14.5336175120693
"Rwanda","2000",2.74,21.87056,214.233698923836,1922.87,"Sub-Saharan Africa","RW",14.6367243235581
"Rwanda","2001",8.22,21.91962,222.933229427036,1977.21,"Sub-Saharan Africa","RW",14.9309487115533
"Rwanda","2002",5.48,22.00366,246.086186900731,2028.13,"Sub-Saharan Africa","RW",15.6871344387919
"Rwanda","2003",5.48,22.09058,245.106399641104,1994.19,"Sub-Saharan Africa","RW",15.6558742854273
"Samoa","1982",63.01,26.15725,1126.81761683645,2529.43,"East Asia & Pacific","WS",33.5681041591039
"Samoa","1983",65.75,26.31038,1129.56523091741,2532.83,"East Asia & Pacific","WS",33.6090052057095
"Samoa","1984",57.53,26.46727,1141.64467226193,2525.74,"East Asia & Pacific","WS",33.7882327484278
"Samoa","1985",65.75,26.64126,1182.91351554175,2745.69,"East Asia & Pacific","WS",34.3935097880654
"Samoa","1986",63.01,26.80807,1243.17945950369,2525.07,"East Asia & Pacific","WS",35.258750112613
"Samoa","1987",63.01,26.98565,1243.19533859728,2722.13,"East Asia & Pacific","WS",35.2589752913677
"Samoa","1988",60.27,27.15731,1218.36043268492,2730.96,"East Asia & Pacific","WS",34.905020164511
"Samoa","1989",65.75,27.31196,1255.55482564955,2656.81,"East Asia & Pacific","WS",35.4338090762135
"Samoa","1990",57.53,27.45165,1191.78334958142,2618.98,"East Asia & Pacific","WS",34.5222153052411
"Samoa","1991",71.23,27.57865,1155.80279603616,2613.53,"East Asia & Pacific","WS",33.9970998180162
"Samoa","1992",57.53,27.67714,1144.43451087898,2407.47,"East Asia & Pacific","WS",33.8294917324955
"Samoa","1993",68.49,27.80065,1181.38819960488,2351.52,"East Asia & Pacific","WS",34.3713281617816
"Samoa","1994",63.01,27.90823,1141.06268021137,2426.84,"East Asia & Pacific","WS",33.7796193023452
"Samoa","1995",63.01,28.038,1204.35276947132,2499.56,"East Asia & Pacific","WS",34.7037860970719
"Samoa","1996",65.75,28.19742,1278.94814289777,2512.19,"East Asia & Pacific","WS",35.762384468849
"Samoa","1997",60.27,28.36491,1275.73638497228,2544.68,"East Asia & Pacific","WS",35.7174521063902
"Samoa","1998",63.01,28.54905,1292.90944449634,2580.57,"East Asia & Pacific","WS",35.9570499971332
"Samoa","1999",68.49,28.73785,1310.13276248849,2696.35,"East Asia & Pacific","WS",36.1957561392008
"Samoa","2000",68.49,28.93492,1391.21435381289,2745.29,"East Asia & Pacific","WS",37.2989859622603
"Samoa","2001",65.75,29.13945,1480.68110908441,2825.05,"East Asia & Pacific","WS",38.4796193989027
"Samoa","2002",65.75,29.34069,1538.65147724179,2849.93,"East Asia & Pacific","WS",39.2256482067765
"Samoa","2003",68.49,29.53503,1606.07484338601,2856.79,"East Asia & Pacific","WS",40.0758636012502
"Sao Tome and Principe","2000",38.36,22.53154,543.999039311542,2372.65,"Sub-Saharan Africa","ST",23.3237869847832
"Saudi Arabia","1980",126.03,25.025,15683.7211390236,2956.52,"Middle East & North Africa","SA",125.234664286784
"Saudi Arabia","1981",117.81,25.17207,15413.9396231791,2989.41,"Middle East & North Africa","SA",124.152888098421
"Saudi Arabia","1982",106.85,25.30601,12858.7578330695,3005.38,"Middle East & North Africa","SA",113.396463053613
"Saudi Arabia","1983",87.67,25.41727,11094.0912294972,3036.58,"Middle East & North Africa","SA",105.328492011883
"Saudi Arabia","1984",84.93,25.51095,10146.834024238,2818.36,"Middle East & North Africa","SA",100.731494698719
"Saudi Arabia","1985",76.71,25.57572,9209.91882975001,2788.01,"Middle East & North Africa","SA",95.9683220117452
"Saudi Arabia","1986",71.23,25.63769,9230.66640144663,2662.31,"Middle East & North Africa","SA",96.0763571408004
"Saudi Arabia","1987",73.97,25.69672,8491.07607641083,2608.03,"Middle East & North Africa","SA",92.1470350928929
"Saudi Arabia","1988",73.97,25.76424,8837.33156171565,2819.73,"Middle East & North Africa","SA",94.0070825082645
"Saudi Arabia","1989",73.97,25.82999,8528.48082499434,2749.9,"Middle East & North Africa","SA",92.3497743635269
"Saudi Arabia","1990",71.23,25.91673,8930.37551519827,2866.15,"Middle East & North Africa","SA",94.5006640992447
"Saudi Arabia","1991",71.23,26.01571,9433.18040300316,2870.04,"Middle East & North Africa","SA",97.1245612757307
"Saudi Arabia","1992",73.97,26.12018,9571.61671903219,2806.15,"Middle East & North Africa","SA",97.8346396683311
"Saudi Arabia","1993",73.97,26.22935,9308.41232738005,2789.49,"Middle East & North Africa","SA",96.4801136368529
"Saudi Arabia","1994",71.23,26.33868,9143.70876825396,2761.22,"Middle East & North Africa","SA",95.6227418988494
"Saudi Arabia","1995",73.97,26.45034,8976.83687350706,2905.17,"Middle East & North Africa","SA",94.7461707590711
"Saudi Arabia","1996",73.97,26.55977,9135.05228825878,2940.63,"Middle East & North Africa","SA",95.5774674714641
"Saudi Arabia","1997",76.71,26.66882,9256.5115536421,2960.78,"Middle East & North Africa","SA",96.2107663083612
"Saudi Arabia","1998",76.71,26.77904,9402.22959912428,2950.81,"Middle East & North Africa","SA",96.9650947461213
"Saudi Arabia","1999",71.23,26.88356,9178.24827011995,2978.45,"Middle East & North Africa","SA",95.8031746348729
"Saudi Arabia","2000",71.23,26.99168,9400.81168623803,3015.55,"Middle East & North Africa","SA",96.9577830101227
"Saudi Arabia","2001",73.97,27.096,9161.46181250703,3013.79,"Middle East & North Africa","SA",95.7155254517627
"Saudi Arabia","2002",76.71,27.19191,8839.1863164182,3007.28,"Middle East & North Africa","SA",94.0169469639288
"Saudi Arabia","2003",73.97,27.30168,9144.94519425064,3053.05,"Middle East & North Africa","SA",95.6292068055081
"Senegal","1980",41.1,20.267,494.206157417172,2156.01,"Sub-Saharan Africa","SN",22.2307480174908
"Senegal","1981",43.84,20.31774,505.68588264963,2394.57,"Sub-Saharan Africa","SN",22.4874605647154
"Senegal","1982",46.58,20.37281,530.544880352415,2336.81,"Sub-Saharan Africa","SN",23.0335598714661
"Senegal","1983",43.84,20.41856,488.228567592889,2169.04,"Sub-Saharan Africa","SN",22.0958948131296
"Senegal","1984",46.58,20.46449,492.044158688905,2277.64,"Sub-Saharan Africa","SN",22.1820684042067
"Senegal","1985",27.4,20.51621,493.487465127538,2395.12,"Sub-Saharan Africa","SN",22.2145777616307
"Senegal","1986",32.88,20.56741,493.956917880715,2296.84,"Sub-Saharan Africa","SN",22.2251415716687
"Senegal","1987",30.14,20.61342,508.568710765761,2086.48,"Sub-Saharan Africa","SN",22.5514680401468
"Senegal","1988",27.4,20.66175,490.534134337654,2089.02,"Sub-Saharan Africa","SN",22.1480051999645
"Senegal","1989",32.88,20.70301,494.890239163878,2091.34,"Sub-Saharan Africa","SN",22.2461286331775
"Senegal","1990",46.58,20.74356,477.003415663561,2230.55,"Sub-Saharan Africa","SN",21.8404078639471
"Senegal","1991",43.84,20.79289,474.771557356285,2239.83,"Sub-Saharan Africa","SN",21.7892532537553
"Senegal","1992",35.62,20.84855,466.583007638808,2114.74,"Sub-Saharan Africa","SN",21.6005325776659
"Senegal","1993",38.36,20.90822,459.024335977819,2238.02,"Sub-Saharan Africa","SN",21.424853231185
"Senegal","1994",49.32,20.9613,446.091403815114,2162.24,"Sub-Saharan Africa","SN",21.1208760191218
"Senegal","1995",49.32,21.01431,457.325879635314,2179.51,"Sub-Saharan Africa","SN",21.3851789713183
"Senegal","1996",49.32,21.06393,454.433548116298,2117.83,"Sub-Saharan Africa","SN",21.3174470356161
"Senegal","1997",54.8,21.12464,456.886976068868,2114.16,"Sub-Saharan Africa","SN",21.3749146447154
"Senegal","1998",43.84,21.18605,471.913321085698,2103.8,"Sub-Saharan Africa","SN",21.7235660305968
"Senegal","1999",41.1,21.2535,489.420322116979,2142.28,"Sub-Saharan Africa","SN",22.1228461576936
"Senegal","2000",32.88,21.3219,492.286225232753,2151.03,"Sub-Saharan Africa","SN",22.1875240897391
"Senegal","2001",43.84,21.38834,501.491284855407,2154.9,"Sub-Saharan Africa","SN",22.3940010908146
"Senegal","2002",38.36,21.44909,491.462066124028,2128.47,"Sub-Saharan Africa","SN",22.1689437304538
"Senegal","2003",38.36,21.518,510.213363751703,2209.79,"Sub-Saharan Africa","SN",22.5879030401607
"Seychelles","1980",90.41,22.15891,4531.96484833761,2157.5,"Sub-Saharan Africa","SC",67.3198696399333
"Seychelles","1981",93.15,22.26575,4113.18913736713,2245.98,"Sub-Saharan Africa","SC",64.1341495411542
"Seychelles","1982",90.41,22.36578,4026.87230523324,2176.31,"Sub-Saharan Africa","SC",63.4576418190374
"Seychelles","1983",87.67,22.46072,3923.04087273367,2051.73,"Sub-Saharan Africa","SC",62.6341829413753
"Seychelles","1984",90.41,22.55543,4067.23528632153,2142.98,"Sub-Saharan Africa","SC",63.7748797436854
"Seychelles","1985",90.41,22.6613,4486.33732731054,2176.96,"Sub-Saharan Africa","SC",66.9801263608135
"Seychelles","1986",90.41,22.7601,4446.9200011884,2243.72,"Sub-Saharan Africa","SC",66.6852307575553
"Seychelles","1987",95.89,22.86179,4610.49405215026,2205.35,"Sub-Saharan Africa","SC",67.9006189379026
"Seychelles","1988",93.15,22.97205,4824.36130342579,2285.48,"Sub-Saharan Africa","SC",69.4576223565549
"Seychelles","1989",93.15,23.09156,5322.88100531782,2257.9,"Sub-Saharan Africa","SC",72.958077039611
"Seychelles","1990",90.41,23.21328,5645.41581276533,2208.99,"Sub-Saharan Africa","SC",75.1359821441454
"Seychelles","1991",90.41,23.34457,5739.35147212877,2314.6,"Sub-Saharan Africa","SC",75.7585075891069
"Seychelles","1992",82.19,23.48498,6072.9535804725,2321.36,"Sub-Saharan Africa","SC",77.9291574474696
"Seychelles","1993",98.63,23.62919,6355.74960759185,2341.34,"Sub-Saharan Africa","SC",79.7229553365394
"Seychelles","1994",95.89,23.77534,6201.5129690033,2337.48,"Sub-Saharan Africa","SC",78.7496855168533
"Seychelles","1995",84.93,23.90865,6037.65184026081,2314.36,"Sub-Saharan Africa","SC",77.7023284095194
"Seychelles","1996",95.89,24.04069,6242.29316574019,2336.28,"Sub-Saharan Africa","SC",79.0081841693643
"Seychelles","1997",90.41,24.18047,6907.43565090225,2295.96,"Sub-Saharan Africa","SC",83.1109839365547
"Seychelles","1998",95.89,24.3203,7342.87791677017,2379.36,"Sub-Saharan Africa","SC",85.690594097428
"Seychelles","1999",95.89,24.44887,7334.8420467117,2377.61,"Sub-Saharan Africa","SC",85.6436923930286
"Seychelles","2000",84.93,24.5804,7578.85105298845,2397.14,"Sub-Saharan Africa","SC",87.0565968378528
"Seychelles","2001",84.93,24.70393,7400.24682134081,2407.65,"Sub-Saharan Africa","SC",86.0246872783668
"Seychelles","2002",84.93,24.82301,7266.46276222144,2361.2,"Sub-Saharan Africa","SC",85.2435496810254
"Seychelles","2003",87.67,24.93235,6913.01024565886,2368.98,"Sub-Saharan Africa","SC",83.1445142246851
"Sierra Leone","1980",13.7,21.36041,293.742846923384,2077.07,"Sub-Saharan Africa","SL",17.1389278230403
"Sierra Leone","1981",16.44,21.40767,295.730649056805,2066.47,"Sub-Saharan Africa","SL",17.196820899713
"Sierra Leone","1982",13.7,21.45595,303.319168954931,2061.2,"Sub-Saharan Africa","SL",17.4160606612096
"Sierra Leone","1983",13.7,21.49821,290.526962454981,1951.12,"Sub-Saharan Africa","SL",17.0448514940724
"Sierra Leone","1984",10.96,21.53877,295.459875382451,1929.34,"Sub-Saharan Africa","SL",17.1889463139092
"Sierra Leone","1985",13.7,21.57846,272.84434393039,1947.08,"Sub-Saharan Africa","SL",16.5180006032931
"Sierra Leone","1986",10.96,21.6145,268.703480646844,1969.83,"Sub-Saharan Africa","SL",16.3921774223818
"Sierra Leone","1987",13.7,21.65417,279.88971578391,1980.39,"Sub-Saharan Africa","SL",16.7299048348731
"Sierra Leone","1988",13.7,21.68635,253.117518168577,1935.47,"Sub-Saharan Africa","SL",15.9096674436827
"Sierra Leone","1989",10.96,21.71679,249.654203323472,1946.18,"Sub-Saharan Africa","SL",15.8004494658687
"Sierra Leone","1990",10.96,21.74587,254.793668225039,1941.63,"Sub-Saharan Africa","SL",15.9622576167984
"Sierra Leone","1991",13.7,21.77198,259.885589194349,1960.22,"Sub-Saharan Africa","SL",16.1209673777459
"Sierra Leone","1992",13.7,21.7886,211.313679613964,1935.77,"Sub-Saharan Africa","SL",14.5366323340024
"Sierra Leone","1993",13.7,21.8085,216.005704996115,1956.71,"Sub-Saharan Africa","SL",14.6971325433268
"Sierra Leone","1994",8.22,21.84373,213.512203519204,2032.75,"Sub-Saharan Africa","SL",14.6120567860655
"Sierra Leone","1995",10.96,21.87518,197.277148737518,2033.52,"Sub-Saharan Africa","SL",14.0455383925828
"Sierra Leone","1996",5.48,21.90497,207.15088982697,2060.08,"Sub-Saharan Africa","SL",14.3927373986664
"Sierra Leone","1997",5.48,21.91602,171.790611976783,2076.08,"Sub-Saharan Africa","SL",13.1068917740547
"Sierra Leone","1998",10.96,21.91706,168.627475962506,2038.15,"Sub-Saharan Africa","SL",12.9856642480277
"Sierra Leone","1999",5.48,21.90284,152.064454541639,2001.47,"Sub-Saharan Africa","SL",12.3314417057228
"Sierra Leone","2000",8.22,21.89919,153.477967695922,1965.97,"Sub-Saharan Africa","SL",12.388622510026
"Sierra Leone","2001",8.22,21.918,174.591423865136,1973.98,"Sub-Saharan Africa","SL",13.2133048048221
"Sierra Leone","2002",10.96,21.96438,212.576549143013,2019.91,"Sub-Saharan Africa","SL",14.5800051146429
"Sierra Leone","2003",10.96,22.02819,221.293932136661,2041.28,"Sub-Saharan Africa","SL",14.8759514699619
"Slovak Republic","1993",93.15,26.0168,4059.44046317789,2817.61,"Europe & Central Asia","SK",63.7137384178474
"Slovak Republic","1994",95.89,26.04675,4294.39463285844,3015.12,"Europe & Central Asia","SK",65.5316307813138
"Slovak Republic","1995",115.07,26.08351,4532.05570625225,2864,"Europe & Central Asia","SK",67.3205444589707
"Slovak Republic","1996",112.33,26.13178,4836.39427318089,2926.91,"Europe & Central Asia","SK",69.5441893559835
"Slovak Republic","1997",115.07,26.19109,5041.88827404795,2938.63,"Europe & Central Asia","SK",71.0062551754981
"Slovak Republic","1998",109.59,26.26112,5254.71019955872,3037.31,"Europe & Central Asia","SK",72.489379908775
"Slovak Republic","1999",93.15,26.30941,5251.33159511491,2922.48,"Europe & Central Asia","SK",72.4660720276386
"Slovak Republic","2000",101.37,26.3444,5330.40162188749,2796.13,"Europe & Central Asia","SK",73.0095995187447
"Slovak Republic","2001",82.19,26.38367,5526.10988004734,2801.31,"Europe & Central Asia","SK",74.337809222813
"Slovak Republic","2002",87.67,26.43238,5779.16248596038,2785.63,"Europe & Central Asia","SK",76.0208029815549
"Slovak Republic","2003",84.93,26.48572,6054.49886833365,2772.47,"Europe & Central Asia","SK",77.8106603771851
"Slovenia","1992",41.1,26.10641,7207.89452739429,2669.79,"Europe & Central Asia","SI",84.8993199465949
"Slovenia","1993",54.8,26.14656,7430.5310071988,2849.48,"Europe & Central Asia","SI",86.2005278823674
"Slovenia","1994",46.58,26.20079,7835.45153484919,2891.54,"Europe & Central Asia","SI",88.5180859194842
"Slovenia","1995",52.06,26.26542,8119.1113885281,2945.52,"Europe & Central Asia","SI",90.106111826713
"Slovenia","1996",52.06,26.34704,8420.53841043817,3076.02,"Europe & Central Asia","SI",91.7634917079672
"Slovenia","1997",57.53,26.42509,8849.86365377056,2942.76,"Europe & Central Asia","SI",94.0737139363093
"Slovenia","1998",57.53,26.50649,9180.93264917149,2855.28,"Europe & Central Asia","SI",95.817183475468
"Slovenia","1999",49.32,26.5865,9662.96901788705,3068.17,"Europe & Central Asia","SI",98.3004019212895
"Slovenia","2000",49.32,26.69247,10045.3600766443,3051.81,"Europe & Central Asia","SI",100.226543772816
"Slovenia","2001",41.1,26.78108,10324.3832731776,3057.81,"Europe & Central Asia","SI",101.60897240489
"Slovenia","2002",41.1,26.87825,10706.2071381277,3079.41,"Europe & Central Asia","SI",103.470803312469
"Slovenia","2003",41.1,26.96881,11013.261659034,3106.42,"Europe & Central Asia","SI",104.944088251954
"Solomon Islands","1990",24.66,25.11838,1101.24799399912,2080.73,"East Asia & Pacific","SB",33.1850567876434
"Solomon Islands","1991",16.44,25.24286,1134.94066901391,2145.99,"East Asia & Pacific","SB",33.6888804951116
